Region,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,Pop,Year
Sicilia,40859,40853.0,42282.0,43375.0,42785.0,44911.0,44964.0,46374.0,47445.0,48376.0,47961.0,48873.0,49844.0,50775.0,50690.0,50732.0,52010.0,53512.0,55091.0,54603.0,54601.0,55095.0,55747.0,57266.0,59503.0,61912.0,60912.0,61376.0,61036.0,61077.0,59195.0,58912.0,59132.0,60244.0,59424.0,61123.0,61047.0,63061.0,63813.0,65633.0,66522.0,69780.0,71465.0,73897.0,72498.0,72784.0,74344.0,73662.0,75950.0,75002.0,75727.0,75227.0,74585.0,76605.0,72451.0,72174.0,70345.0,70498.0,66846.0,64651.0,64562.0,62961.0,62650.0,62035.0,57120.0,56381.0,55816.0,57460.0,57579.0,59247.0,58201.0,53044.0,44557.0,42494.0,40231.0,39432.0,39112.0,43842.0,41560.0,38893.0,34261.0,32608.0,31367.0,30127.0,27879.0,24097.0,22088.0,21212.0,16645.0,14271.0,11437.0,9754.0,7562.0,6214.0,4440.0,3411.0,2294.0,1665.0,815.0,453.0,974.0,4942188.0,2018
Sardegna,10039,10440.0,10983.0,11252.0,11622.0,12233.0,12793.0,13253.0,13268.0,13315.0,13291.0,13404.0,13475.0,13259.0,13758.0,13502.0,13826.0,14331.0,14476.0,14200.0,14351.0,14627.0,15002.0,15236.0,15842.0,16453.0,16906.0,17507.0,17282.0,17589.0,17684.0,17758.0,18409.0,18715.0,19202.0,20163.0,20229.0,21003.0,21172.0,23173.0,23582.0,24622.0,25789.0,26928.0,26958.0,26646.0,26656.0,26230.0,27206.0,26459.0,27303.0,27537.0,27449.0,28033.0,26830.0,26071.0,25606.0,24871.0,24260.0,23898.0,23874.0,23330.0,22630.0,22925.0,21799.0,21441.0,21055.0,21162.0,20452.0,20755.0,19835.0,18487.0,17247.0,16780.0,16074.0,16322.0,15009.0,16374.0,15173.0,13496.0,12327.0,11753.0,10468.0,10497.0,9742.0,8593.0,7608.0,7405.0,6175.0,5395.0,4321.0,3740.0,2743.0,2351.0,1772.0,1318.0,900.0,711.0,426.0,194.0,424.0,1631040.0,2018
Piemonte,28493,30717.0,32016.0,32836.0,34189.0,35111.0,36465.0,36783.0,37602.0,38698.0,39000.0,38935.0,38333.0,38093.0,38064.0,38192.0,37646.0,37717.0,39243.0,38863.0,39844.0,39665.0,39100.0,39107.0,39491.0,39995.0,41330.0,41827.0,43037.0,42507.0,43847.0,42894.0,43748.0,45017.0,45270.0,46767.0,48719.0,48866.0,50282.0,51549.0,55231.0,58133.0,60930.0,64460.0,67351.0,67316.0,69039.0,70085.0,69403.0,71887.0,71383.0,71367.0,71856.0,71535.0,72558.0,67713.0,65187.0,64547.0,62385.0,60878.0,59164.0,58884.0,57559.0,56381.0,55558.0,53562.0,53485.0,52458.0,54595.0,54968.0,57626.0,56212.0,54511.0,41443.0,44106.0,43485.0,43676.0,43591.0,47117.0,46036.0,43960.0,39284.0,35121.0,34125.0,30882.0,27660.0,25493.0,23204.0,21606.0,17570.0,14393.0,12097.0,9514.0,7405.0,5614.0,4339.0,3263.0,2284.0,1471.0,656.0,1105.0,4328565.0,2019
Valle D'Aosta/Vallée D'Aoste,884,891.0,958.0,969.0,1058.0,1032.0,1122.0,1184.0,1163.0,1229.0,1209.0,1216.0,1239.0,1146.0,1175.0,1180.0,1116.0,1181.0,1230.0,1213.0,1198.0,1130.0,1214.0,1167.0,1134.0,1140.0,1238.0,1183.0,1271.0,1218.0,1275.0,1261.0,1253.0,1286.0,1311.0,1388.0,1397.0,1343.0,1441.0,1444.0,1701.0,1646.0,1775.0,1852.0,1961.0,2005.0,2024.0,2105.0,2064.0,2204.0,2127.0,2180.0,2208.0,2135.0,2281.0,2094.0,1930.0,1924.0,1758.0,1865.0,1682.0,1666.0,1611.0,1630.0,1607.0,1575.0,1501.0,1517.0,1516.0,1589.0,1606.0,1506.0,1441.0,1104.0,1172.0,1234.0,1219.0,1222.0,1260.0,1170.0,1174.0,1005.0,893.0,822.0,737.0,737.0,630.0,594.0,583.0,455.0,396.0,315.0,258.0,203.0,131.0,114.0,94.0,75.0,39.0,19.0,25.0,125653.0,2019
Lombardia,75105,79116.0,81875.0,84695.0,86861.0,88533.0,91915.0,93787.0,96463.0,98692.0,98633.0,97441.0,97789.0,95463.0,95778.0,93712.0,92468.0,93534.0,95198.0,94471.0,95604.0,95092.0,94439.0,93325.0,94159.0,96008.0,99502.0,100725.0,103992.0,105186.0,108766.0,107268.0,108522.0,112428.0,115338.0,118554.0,123309.0,124305.0,127056.0,130383.0,137852.0,143805.0,149373.0,159157.0,164115.0,164054.0,165548.0,165538.0,164133.0,168363.0,167507.0,167011.0,170029.0,168539.0,167262.0,156317.0,148299.0,143605.0,138526.0,134523.0,128027.0,125356.0,123115.0,119412.0,116768.0,112629.0,111991.0,110642.0,114930.0,115631.0,119198.0,115055.0,117786.0,86341.0,91567.0,89661.0,90532.0,91398.0,97844.0,93960.0,88843.0,77780.0,68674.0,67492.0,60663.0,54747.0,50040.0,44826.0,40738.0,33547.0,28098.0,23258.0,18472.0,14800.0,11519.0,8815.0,6230.0,4652.0,3127.0,1427.0,2196.0,10010833.0,2019
Trentino-Alto Adige/Südtirol,9639,9961.0,10240.0,10301.0,10586.0,10594.0,10803.0,10861.0,11026.0,10915.0,11212.0,11104.0,11182.0,11325.0,11478.0,11194.0,11076.0,11384.0,11673.0,11728.0,11851.0,11817.0,11781.0,11520.0,11716.0,11595.0,12023.0,11965.0,12077.0,11938.0,11970.0,11795.0,11855.0,12165.0,12231.0,12569.0,12993.0,12909.0,13072.0,13129.0,13860.0,13951.0,14488.0,15273.0,16189.0,16230.0,16459.0,17058.0,16728.0,17594.0,17476.0,17407.0,17734.0,17929.0,17825.0,16710.0,15803.0,15776.0,15093.0,14569.0,13673.0,13391.0,12984.0,12377.0,11943.0,11753.0,11432.0,11129.0,11432.0,10936.0,11273.0,10886.0,11624.0,8246.0,9415.0,9876.0,9680.0,9572.0,9068.0,8596.0,7965.0,7053.0,6451.0,6149.0,5770.0,5360.0,4892.0,4445.0,4205.0,3387.0,2987.0,2468.0,1999.0,1651.0,1307.0,1129.0,849.0,552.0,368.0,168.0,188.0,1074034.0,2019
Veneto,35074,36736.0,37986.0,39103.0,40497.0,41589.0,43709.0,44418.0,45827.0,46560.0,47540.0,46974.0,47007.0,46629.0,47325.0,46359.0,45849.0,45585.0,47557.0,46960.0,47699.0,47716.0,47218.0,46423.0,46684.0,47092.0,48929.0,48770.0,50000.0,49715.0,50906.0,49258.0,49854.0,52517.0,52659.0,53806.0,55952.0,57118.0,58731.0,61326.0,65606.0,67943.0,71167.0,74824.0,79572.0,78989.0,80160.0,81202.0,81294.0,83427.0,82514.0,83143.0,83815.0,83835.0,84430.0,79040.0,76064.0,74403.0,70280.0,69769.0,65372.0,63891.0,62673.0,60290.0,59251.0,57149.0,56085.0,55110.0,57321.0,56369.0,57711.0,56083.0,60372.0,41040.0,47113.0,47575.0,45621.0,44731.0,46561.0,44639.0,42004.0,37158.0,33375.0,32499.0,29894.0,25860.0,24003.0,21545.0,20249.0,16223.0,14293.0,12304.0,9673.0,7759.0,5874.0,4758.0,3325.0,2341.0,1581.0,705.0,1076.0,4884590.0,2019
Friuli-Venezia Giulia,7769,8177.0,8576.0,8677.0,9213.0,9415.0,9816.0,9986.0,10418.0,10534.0,10503.0,10714.0,10670.0,10466.0,10539.0,10487.0,10342.0,10476.0,10821.0,10499.0,10609.0,10446.0,10777.0,10478.0,10520.0,10673.0,11364.0,11465.0,11596.0,11682.0,11964.0,11458.0,11854.0,12375.0,12598.0,12602.0,13382.0,13528.0,13959.0,14406.0,15657.0,15893.0,16865.0,17863.0,19309.0,19123.0,19723.0,19798.0,19961.0,20119.0,19999.0,20255.0,20308.0,20523.0,20904.0,19803.0,18701.0,18223.0,17639.0,17415.0,16408.0,16035.0,15855.0,15457.0,15224.0,15116.0,14924.0,14724.0,15656.0,15393.0,16350.0,16255.0,17013.0,11535.0,13680.0,13341.0,13289.0,13303.0,13820.0,12893.0,12068.0,10800.0,9611.0,9083.0,8009.0,7321.0,6748.0,6033.0,5857.0,4753.0,4124.0,3527.0,3016.0,2452.0,1983.0,1507.0,1146.0,931.0,623.0,273.0,363.0,1210414.0,2019
Liguria,8808,9592.0,9881.0,10142.0,10807.0,10944.0,11551.0,11376.0,11869.0,12430.0,12670.0,12417.0,12586.0,12514.0,12587.0,12361.0,12656.0,12774.0,13084.0,13033.0,13303.0,13266.0,13517.0,13190.0,13249.0,13579.0,14239.0,14044.0,14136.0,14118.0,14499.0,14164.0,14029.0,14603.0,14615.0,14929.0,14942.0,15616.0,15424.0,16215.0,17509.0,18563.0,19736.0,21103.0,22564.0,22966.0,24222.0,24406.0,24623.0,25177.0,25474.0,25286.0,26362.0,26819.0,27073.0,25443.0,24489.0,23711.0,22887.0,22694.0,21690.0,21434.0,20863.0,20169.0,20111.0,19464.0,18807.0,18779.0,19988.0,20209.0,21286.0,21799.0,21854.0,15745.0,17677.0,17086.0,17459.0,17795.0,18928.0,18318.0,17626.0,15915.0,14321.0,13684.0,12490.0,11636.0,10860.0,9922.0,9330.0,7757.0,6514.0,5397.0,4352.0,3512.0,2721.0,2104.0,1601.0,1113.0,801.0,349.0,648.0,1532980.0,2019
Emilia-Romagna,32318,33441.0,35138.0,36339.0,37350.0,38276.0,39546.0,40313.0,41675.0,42362.0,42053.0,41841.0,41456.0,40718.0,40309.0,39336.0,39513.0,39418.0,40197.0,39528.0,39927.0,39924.0,39682.0,39414.0,40104.0,40656.0,42824.0,43555.0,44944.0,44922.0,45878.0,46040.0,46613.0,48683.0,49939.0,51135.0,52750.0,53375.0,55494.0,57693.0,61477.0,64206.0,67390.0,70835.0,73987.0,74025.0,74240.0,74722.0,73699.0,74447.0,74060.0,72923.0,73577.0,72559.0,73814.0,68928.0,66591.0,65142.0,63049.0,61598.0,58614.0,58244.0,57202.0,54797.0,53201.0,50849.0,50064.0,49332.0,51531.0,51923.0,54722.0,54154.0,54661.0,38425.0,42617.0,41978.0,40847.0,41371.0,44523.0,43152.0,42116.0,37131.0,33032.0,33540.0,31246.0,27662.0,24555.0,22862.0,21366.0,17550.0,15226.0,12984.0,10458.0,8750.0,6737.0,5314.0,3839.0,2867.0,1853.0,933.0,1277.0,4459453.0,2019
Toscana,24425,25978.0,26959.0,27455.0,29010.0,29387.0,31193.0,31580.0,32570.0,32761.0,33774.0,33455.0,33142.0,32972.0,32954.0,32187.0,32373.0,32272.0,32807.0,32260.0,33091.0,32874.0,32789.0,32466.0,32731.0,33267.0,35126.0,35185.0,36840.0,36530.0,38110.0,37347.0,37391.0,39290.0,39838.0,41054.0,42326.0,42959.0,44302.0,46412.0,49368.0,51179.0,53697.0,56418.0,59199.0,59630.0,60082.0,60588.0,59477.0,61137.0,60301.0,60632.0,61417.0,61435.0,61960.0,57884.0,55786.0,54623.0,52966.0,51645.0,49643.0,48549.0,47832.0,46835.0,46279.0,43890.0,43530.0,43187.0,44443.0,46342.0,49180.0,48908.0,48938.0,37773.0,37456.0,37320.0,35391.0,36144.0,39928.0,37989.0,37430.0,33003.0,29254.0,28958.0,25771.0,23689.0,21336.0,20010.0,18691.0,15286.0,13274.0,11130.0,8983.0,7197.0,5702.0,4372.0,3130.0,2351.0,1637.0,726.0,990.0,3701343.0,2019
Umbria,5690,5992.0,6352.0,6441.0,6839.0,7122.0,7472.0,7548.0,7722.0,7723.0,8138.0,8104.0,7954.0,7932.0,7731.0,7622.0,7644.0,7544.0,7767.0,7770.0,7880.0,7828.0,7877.0,7900.0,7907.0,8137.0,8592.0,8436.0,8704.0,8910.0,9317.0,9032.0,9221.0,9488.0,9595.0,10315.0,10211.0,10498.0,10587.0,11016.0,11564.0,12060.0,12453.0,13071.0,13655.0,13569.0,13440.0,13650.0,13451.0,13832.0,13845.0,13688.0,13710.0,14188.0,14239.0,13351.0,12989.0,12919.0,12759.0,12236.0,11549.0,11317.0,11489.0,11223.0,10935.0,10753.0,10140.0,10613.0,10737.0,11105.0,11815.0,10906.0,10425.0,8331.0,8784.0,9133.0,8370.0,8394.0,9230.0,8930.0,8914.0,7777.0,6950.0,6877.0,6479.0,5948.0,5151.0,5045.0,4644.0,3667.0,3202.0,2826.0,2271.0,1903.0,1467.0,1054.0,757.0,578.0,382.0,185.0,261.0,873744.0,2019
Marche,10076,10641.0,11397.0,11848.0,12190.0,12500.0,12863.0,13461.0,13674.0,14027.0,14093.0,13891.0,13719.0,13666.0,13679.0,13515.0,13644.0,13554.0,14179.0,14166.0,14527.0,14337.0,14204.0,14373.0,14289.0,14647.0,15241.0,15301.0,15568.0,15385.0,15794.0,15387.0,15996.0,16350.0,16489.0,17049.0,17771.0,17889.0,18604.0,19493.0,20763.0,21329.0,21899.0,23062.0,23615.0,23278.0,23538.0,24293.0,23572.0,24442.0,24160.0,24164.0,24356.0,24192.0,24896.0,23621.0,22424.0,22711.0,21851.0,21250.0,20640.0,20170.0,20290.0,19516.0,18792.0,18254.0,18162.0,18416.0,18682.0,17989.0,18521.0,17820.0,17828.0,14636.0,14117.0,14715.0,13832.0,13701.0,15455.0,15529.0,15339.0,13411.0,12075.0,12146.0,11075.0,10045.0,8677.0,8522.0,7688.0,6159.0,5506.0,4842.0,3943.0,3201.0,2309.0,1809.0,1279.0,955.0,677.0,278.0,427.0,1520321.0,2019
Lazio,39807,44205.0,46612.0,47821.0,49546.0,50558.0,53409.0,53404.0,54654.0,54843.0,55266.0,55501.0,55007.0,53267.0,53629.0,53104.0,52130.0,52436.0,53394.0,52934.0,54159.0,54033.0,54521.0,55136.0,55725.0,56809.0,59433.0,58982.0,61003.0,61288.0,63472.0,63191.0,63657.0,66698.0,68939.0,70529.0,73371.0,74257.0,75905.0,78293.0,82681.0,84339.0,87812.0,92215.0,96097.0,95941.0,97029.0,97055.0,96942.0,98280.0,97163.0,97215.0,97647.0,97444.0,98969.0,92718.0,88550.0,86169.0,82410.0,79780.0,76290.0,74874.0,72997.0,71595.0,70126.0,65903.0,64068.0,63165.0,64532.0,64237.0,67385.0,66339.0,64134.0,49716.0,49427.0,51268.0,49224.0,49031.0,52987.0,50239.0,47179.0,42484.0,38415.0,37195.0,33890.0,30219.0,26685.0,24546.0,22885.0,18088.0,15080.0,12530.0,10267.0,7829.0,6204.0,4765.0,3441.0,2520.0,1774.0,776.0,1383.0,5773076.0,2019
Abruzzo,8730,9426.0,9906.0,10077.0,10261.0,10438.0,10949.0,11103.0,11512.0,11277.0,11689.0,11460.0,11355.0,11499.0,11541.0,11472.0,11336.0,11718.0,11987.0,12065.0,12399.0,12374.0,12603.0,12583.0,13082.0,13545.0,14075.0,13989.0,14272.0,14328.0,14572.0,14251.0,14648.0,15059.0,15292.0,15280.0,15997.0,15893.0,16306.0,16940.0,17618.0,17728.0,18571.0,19017.0,19849.0,19655.0,20190.0,20601.0,20202.0,21062.0,20884.0,21090.0,21254.0,21290.0,21425.0,20176.0,19385.0,19082.0,18801.0,18497.0,17781.0,17532.0,17264.0,17230.0,16864.0,15790.0,15688.0,15685.0,16147.0,16394.0,16560.0,15570.0,15035.0,11225.0,12025.0,11497.0,11059.0,11024.0,12452.0,12315.0,11046.0,10640.0,9722.0,9471.0,8665.0,8310.0,7098.0,6619.0,6316.0,4984.0,4228.0,3682.0,2836.0,2258.0,1773.0,1335.0,1000.0,754.0,490.0,230.0,385.0,1300645.0,2019
Molise,1854,2086.0,2044.0,2129.0,2169.0,2206.0,2266.0,2311.0,2433.0,2279.0,2479.0,2482.0,2481.0,2562.0,2574.0,2596.0,2662.0,2715.0,2893.0,3007.0,3245.0,3150.0,3156.0,3218.0,3303.0,3391.0,3545.0,3507.0,3458.0,3446.0,3475.0,3516.0,3395.0,3524.0,3499.0,3522.0,3650.0,3692.0,3633.0,3821.0,3898.0,3974.0,4090.0,4357.0,4506.0,4362.0,4477.0,4447.0,4460.0,4693.0,4730.0,4834.0,4888.0,4892.0,5047.0,4699.0,4596.0,4555.0,4643.0,4455.0,4212.0,4214.0,4216.0,4146.0,4175.0,3807.0,3930.0,3632.0,3929.0,4070.0,3940.0,3751.0,3465.0,2682.0,2622.0,2447.0,2354.0,2574.0,2887.0,3008.0,2560.0,2517.0,2477.0,2356.0,2304.0,2117.0,1795.0,1657.0,1646.0,1307.0,1065.0,976.0,771.0,572.0,477.0,355.0,286.0,212.0,139.0,59.0,104.0,303790.0,2019
Campania,47123,49366.0,49572.0,50223.0,50967.0,52038.0,54403.0,55544.0,57215.0,58836.0,59532.0,60702.0,61083.0,61681.0,63770.0,64522.0,64016.0,65616.0,67172.0,67791.0,68362.0,68258.0,68953.0,69090.0,70006.0,71290.0,74340.0,73342.0,72774.0,72174.0,72850.0,70350.0,69709.0,71187.0,72044.0,72526.0,74282.0,73372.0,74186.0,75847.0,77940.0,79522.0,82479.0,85203.0,88290.0,86886.0,87414.0,87897.0,86525.0,88813.0,88801.0,89783.0,90378.0,90217.0,92086.0,86333.0,84352.0,82425.0,78908.0,77595.0,73579.0,72512.0,69087.0,69769.0,68740.0,62912.0,60796.0,60601.0,61435.0,61094.0,62112.0,59477.0,59497.0,48138.0,40765.0,43506.0,41072.0,38787.0,41809.0,40052.0,36120.0,33335.0,29821.0,28961.0,25769.0,24172.0,21408.0,18907.0,17262.0,13683.0,11390.0,9217.0,7182.0,5659.0,4198.0,3126.0,2259.0,1648.0,1113.0,476.0,884.0,5740291.0,2019
Puglia,28283,29623.0,30568.0,30974.0,32318.0,33060.0,34265.0,35375.0,36514.0,36974.0,37470.0,37914.0,38144.0,38850.0,40228.0,40590.0,40768.0,41930.0,43117.0,43259.0,43439.0,43378.0,43618.0,43604.0,44018.0,45282.0,47195.0,46174.0,45883.0,45285.0,46335.0,45243.0,44750.0,44683.0,46213.0,46467.0,47957.0,48613.0,50067.0,52655.0,54417.0,56686.0,58789.0,60359.0,61963.0,59971.0,59115.0,60529.0,60147.0,61717.0,61880.0,62647.0,63220.0,63143.0,63989.0,59458.0,57908.0,57301.0,55734.0,54357.0,51464.0,52138.0,50667.0,50139.0,48693.0,46983.0,45021.0,46419.0,47751.0,47470.0,50036.0,46767.0,45794.0,38426.0,34461.0,34058.0,34422.0,32203.0,34469.0,33439.0,30887.0,28559.0,25643.0,24721.0,22985.0,20554.0,18440.0,16700.0,15434.0,12185.0,10369.0,8790.0,6691.0,5187.0,3876.0,3087.0,2208.0,1527.0,1077.0,516.0,859.0,3975528.0,2019
Basilicata,3656,3887.0,3979.0,4014.0,4035.0,4027.0,4414.0,4382.0,4509.0,4705.0,4849.0,4803.0,4966.0,4918.0,5235.0,5293.0,5445.0,5495.0,5768.0,5825.0,5825.0,5854.0,5894.0,5990.0,6141.0,6310.0,6775.0,6613.0,6881.0,6666.0,6632.0,6550.0,6430.0,6624.0,6741.0,6630.0,6713.0,6670.0,6663.0,6834.0,7246.0,7402.0,7905.0,8030.0,8225.0,8081.0,8274.0,8362.0,8487.0,8725.0,8776.0,9075.0,8788.0,8937.0,9246.0,8747.0,8846.0,8589.0,8434.0,8103.0,7823.0,7644.0,7779.0,7440.0,7455.0,6881.0,6767.0,6621.0,6856.0,6910.0,7071.0,6377.0,5790.0,4508.0,4393.0,4330.0,4308.0,4252.0,4964.0,5089.0,4726.0,4662.0,4279.0,4053.0,3944.0,3600.0,3079.0,2768.0,2637.0,2148.0,1732.0,1471.0,1175.0,868.0,655.0,545.0,401.0,300.0,165.0,80.0,122.0,558587.0,2019
Calabria,14789,15415.0,15700.0,15946.0,16057.0,16151.0,16545.0,16778.0,17309.0,17570.0,17710.0,17782.0,18291.0,18104.0,18645.0,18743.0,18572.0,19341.0,20219.0,20320.0,20684.0,20326.0,20937.0,21307.0,21864.0,22781.0,23504.0,23266.0,23890.0,24147.0,24624.0,24154.0,23776.0,23763.0,24069.0,23924.0,24360.0,24259.0,24564.0,25000.0,25332.0,25926.0,27171.0,27045.0,27360.0,27274.0,27486.0,27901.0,27645.0,29121.0,28757.0,29070.0,29124.0,28917.0,30174.0,28499.0,28386.0,28084.0,27718.0,27029.0,25141.0,25838.0,25007.0,24852.0,24606.0,23206.0,21945.0,22362.0,22716.0,22672.0,22801.0,22058.0,20101.0,15544.0,15452.0,15187.0,14905.0,14196.0,16069.0,15418.0,14316.0,13361.0,12708.0,12295.0,11367.0,10847.0,9505.0,8363.0,7548.0,6153.0,5087.0,4157.0,3460.0,2691.0,2123.0,1584.0,1080.0,789.0,595.0,259.0,452.0,1912021.0,2019
Sicilia,39332,40502.0,40655.0,41997.0,43059.0,42514.0,44678.0,44788.0,46303.0,47367.0,48132.0,47791.0,48781.0,49752.0,50680.0,50637.0,50832.0,52232.0,54131.0,55317.0,54259.0,54311.0,54719.0,55243.0,56630.0,58493.0,60803.0,59588.0,60043.0,59883.0,59965.0,58230.0,58150.0,58507.0,59612.0,58825.0,60620.0,60575.0,62801.0,63473.0,65232.0,66153.0,69464.0,71128.0,73578.0,72232.0,72536.0,74009.0,73343.0,75659.0,74695.0,75415.0,74863.0,74308.0,76198.0,72068.0,71812.0,70008.0,70081.0,66485.0,64255.0,64141.0,62474.0,62113.0,61540.0,56576.0,55834.0,55162.0,56707.0,56781.0,58376.0,57164.0,51983.0,43627.0,41487.0,39145.0,38302.0,37855.0,42326.0,39883.0,37160.0,32469.0,30692.0,29332.0,27918.0,25602.0,21871.0,19848.0,18834.0,14340.0,12176.0,9568.0,8006.0,6143.0,4915.0,3403.0,2605.0,1696.0,1206.0,579.0,977.0,4908548.0,2019
Sardegna,9152,9994.0,10399.0,10959.0,11228.0,11623.0,12225.0,12827.0,13233.0,13264.0,13319.0,13285.0,13391.0,13478.0,13247.0,13759.0,13529.0,13868.0,14436.0,14526.0,14213.0,14348.0,14596.0,14970.0,15210.0,15675.0,16312.0,16682.0,17344.0,17204.0,17431.0,17569.0,17579.0,18289.0,18602.0,19094.0,20119.0,20153.0,20912.0,21139.0,23139.0,23541.0,24531.0,25796.0,26923.0,26939.0,26648.0,26627.0,26236.0,27146.0,26420.0,27241.0,27468.0,27394.0,27987.0,26762.0,26014.0,25537.0,24757.0,24185.0,23773.0,23747.0,23228.0,22510.0,22756.0,21635.0,21289.0,20876.0,20917.0,20230.0,20521.0,19556.0,18190.0,16954.0,16470.0,15730.0,15943.0,14619.0,15939.0,14667.0,12996.0,11819.0,11199.0,9915.0,9878.0,9097.0,7963.0,6959.0,6718.0,5534.0,4735.0,3731.0,3154.0,2283.0,1911.0,1368.0,1043.0,697.0,532.0,291.0,410.0,1622257.0,2019
